"","feature_set","resample","problem","C"
"18614","feasts",29,"SemgHandGenderCh2",2.78255940220713
"18615","tsfeatures",29,"SemgHandGenderCh2",21.5443469003188
"18616","TSFEL",29,"SemgHandGenderCh2",21.5443469003188
"18617","Kats",29,"SemgHandGenderCh2",1291.54966501488
"18618","tsfresh",29,"SemgHandGenderCh2",0.0464158883361278
"18619","FFT (Mag^2 + Angle) + quantiles",29,"SemgHandGenderCh2",0.0464158883361278
"18620","Quantiles",29,"SemgHandGenderCh2",2.78255940220713
"18621","FFT coef. (Mag^2 + Angle)",29,"SemgHandGenderCh2",0.00599484250318941
"18622","catch22",30,"SemgHandGenderCh2",0.0464158883361278
"18623","feasts",30,"SemgHandGenderCh2",2.78255940220713
"18624","tsfeatures",30,"SemgHandGenderCh2",2.78255940220713
"18625","TSFEL",30,"SemgHandGenderCh2",2.78255940220713
"18626","Kats",30,"SemgHandGenderCh2",21.5443469003188
"18627","tsfresh",30,"SemgHandGenderCh2",0.0464158883361278
"18628","FFT (Mag^2 + Angle) + quantiles",30,"SemgHandGenderCh2",0.0464158883361278
"18629","Quantiles",30,"SemgHandGenderCh2",2.78255940220713
"18630","FFT coef. (Mag^2 + Angle)",30,"SemgHandGenderCh2",0.00599484250318941
"18631","catch22",1,"SemgHandMovementCh2",0.359381366380463
"18632","feasts",1,"SemgHandMovementCh2",0.359381366380463
"18633","tsfeatures",1,"SemgHandMovementCh2",21.5443469003188
"18634","TSFEL",1,"SemgHandMovementCh2",0.359381366380463
"18635","Kats",1,"SemgHandMovementCh2",1291.54966501488
"18636","tsfresh",1,"SemgHandMovementCh2",2.78255940220713
"18637","FFT (Mag^2 + Angle) + quantiles",1,"SemgHandMovementCh2",0.0464158883361278
"18638","Quantiles",1,"SemgHandMovementCh2",0.359381366380463
"18639","FFT coef. (Mag^2 + Angle)",1,"SemgHandMovementCh2",0.00599484250318941
"18640","catch22",2,"SemgHandMovementCh2",21.5443469003188
"18641","feasts",2,"SemgHandMovementCh2",2.78255940220713
"18642","tsfeatures",2,"SemgHandMovementCh2",0.359381366380463
"18643","TSFEL",2,"SemgHandMovementCh2",0.359381366380463
"18644","Kats",2,"SemgHandMovementCh2",21.5443469003188
"18645","tsfresh",2,"SemgHandMovementCh2",2.78255940220713
"18646","FFT (Mag^2 + Angle) + quantiles",2,"SemgHandMovementCh2",0.00599484250318941
"18647","Quantiles",2,"SemgHandMovementCh2",0.359381366380463
"18648","FFT coef. (Mag^2 + Angle)",2,"SemgHandMovementCh2",0.00599484250318941
"18649","catch22",3,"SemgHandMovementCh2",21.5443469003188
"18650","feasts",3,"SemgHandMovementCh2",21.5443469003188
"18651","tsfeatures",3,"SemgHandMovementCh2",2.78255940220713
"18652","TSFEL",3,"SemgHandMovementCh2",0.0464158883361278
"18653","Kats",3,"SemgHandMovementCh2",2.78255940220713
"18654","tsfresh",3,"SemgHandMovementCh2",0.00599484250318941
"18655","FFT (Mag^2 + Angle) + quantiles",3,"SemgHandMovementCh2",0.00599484250318941
"18656","Quantiles",3,"SemgHandMovementCh2",0.359381366380463
"18657","FFT coef. (Mag^2 + Angle)",3,"SemgHandMovementCh2",0.000774263682681127
"18658","catch22",4,"SemgHandMovementCh2",0.359381366380463
"18659","feasts",4,"SemgHandMovementCh2",0.359381366380463
"18660","tsfeatures",4,"SemgHandMovementCh2",2.78255940220713
"18661","TSFEL",4,"SemgHandMovementCh2",0.0464158883361278
"18662","Kats",4,"SemgHandMovementCh2",21.5443469003188
"18663","tsfresh",4,"SemgHandMovementCh2",0.00599484250318941
"18664","FFT (Mag^2 + Angle) + quantiles",4,"SemgHandMovementCh2",0.00599484250318941
"18665","Quantiles",4,"SemgHandMovementCh2",0.0464158883361278
"18666","FFT coef. (Mag^2 + Angle)",4,"SemgHandMovementCh2",0.00599484250318941
"18667","catch22",5,"SemgHandMovementCh2",2.78255940220713
"18668","feasts",5,"SemgHandMovementCh2",21.5443469003188
"18669","tsfeatures",5,"SemgHandMovementCh2",0.359381366380463
"18670","TSFEL",5,"SemgHandMovementCh2",21.5443469003188
"18671","Kats",5,"SemgHandMovementCh2",2.78255940220713
"18672","tsfresh",5,"SemgHandMovementCh2",0.0464158883361278
"18673","FFT (Mag^2 + Angle) + quantiles",5,"SemgHandMovementCh2",0.00599484250318941
"18674","Quantiles",5,"SemgHandMovementCh2",0.0464158883361278
"18675","FFT coef. (Mag^2 + Angle)",5,"SemgHandMovementCh2",0.000774263682681127
"18676","catch22",6,"SemgHandMovementCh2",166.810053720006
"18677","feasts",6,"SemgHandMovementCh2",2.78255940220713
"18678","tsfeatures",6,"SemgHandMovementCh2",2.78255940220713
"18679","TSFEL",6,"SemgHandMovementCh2",0.0464158883361278
"18680","Kats",6,"SemgHandMovementCh2",2.78255940220713
"18681","tsfresh",6,"SemgHandMovementCh2",0.00599484250318941
"18682","FFT (Mag^2 + Angle) + quantiles",6,"SemgHandMovementCh2",0.00599484250318941
"18683","Quantiles",6,"SemgHandMovementCh2",0.0464158883361278
"18684","FFT coef. (Mag^2 + Angle)",6,"SemgHandMovementCh2",0.00599484250318941
"18685","catch22",7,"SemgHandMovementCh2",1291.54966501488
"18686","feasts",7,"SemgHandMovementCh2",0.359381366380463
"18687","tsfeatures",7,"SemgHandMovementCh2",2.78255940220713
"18688","TSFEL",7,"SemgHandMovementCh2",0.359381366380463
"18689","Kats",7,"SemgHandMovementCh2",21.5443469003188
"18690","tsfresh",7,"SemgHandMovementCh2",0.00599484250318941
"18691","FFT (Mag^2 + Angle) + quantiles",7,"SemgHandMovementCh2",0.00599484250318941
"18692","Quantiles",7,"SemgHandMovementCh2",0.359381366380463
"18693","FFT coef. (Mag^2 + Angle)",7,"SemgHandMovementCh2",0.00599484250318941
"18694","catch22",8,"SemgHandMovementCh2",166.810053720006
"18695","feasts",8,"SemgHandMovementCh2",166.810053720006
"18696","tsfeatures",8,"SemgHandMovementCh2",21.5443469003188
"18697","TSFEL",8,"SemgHandMovementCh2",0.359381366380463
"18698","Kats",8,"SemgHandMovementCh2",2.78255940220713
"18699","tsfresh",8,"SemgHandMovementCh2",2.78255940220713
"18700","FFT (Mag^2 + Angle) + quantiles",8,"SemgHandMovementCh2",0.00599484250318941
"18701","Quantiles",8,"SemgHandMovementCh2",0.359381366380463
"18702","FFT coef. (Mag^2 + Angle)",8,"SemgHandMovementCh2",0.000774263682681127
"18703","catch22",9,"SemgHandMovementCh2",1291.54966501488
"18704","feasts",9,"SemgHandMovementCh2",2.78255940220713
"18705","tsfeatures",9,"SemgHandMovementCh2",2.78255940220713
"18706","TSFEL",9,"SemgHandMovementCh2",0.0464158883361278
"18707","Kats",9,"SemgHandMovementCh2",1291.54966501488
"18708","tsfresh",9,"SemgHandMovementCh2",0.00599484250318941
"18709","FFT (Mag^2 + Angle) + quantiles",9,"SemgHandMovementCh2",0.0464158883361278
"18710","Quantiles",9,"SemgHandMovementCh2",0.0464158883361278
"18711","FFT coef. (Mag^2 + Angle)",9,"SemgHandMovementCh2",0.00599484250318941
"18712","catch22",10,"SemgHandMovementCh2",166.810053720006
"18713","feasts",10,"SemgHandMovementCh2",2.78255940220713
"18714","tsfeatures",10,"SemgHandMovementCh2",21.5443469003188
"18715","TSFEL",10,"SemgHandMovementCh2",0.0464158883361278
"18716","Kats",10,"SemgHandMovementCh2",21.5443469003188
"18717","tsfresh",10,"SemgHandMovementCh2",0.0464158883361278
"18718","FFT (Mag^2 + Angle) + quantiles",10,"SemgHandMovementCh2",0.00599484250318941
"18719","Quantiles",10,"SemgHandMovementCh2",0.359381366380463
"18720","FFT coef. (Mag^2 + Angle)",10,"SemgHandMovementCh2",0.0464158883361278
"18721","catch22",11,"SemgHandMovementCh2",21.5443469003188
"18722","feasts",11,"SemgHandMovementCh2",10000
"18723","tsfeatures",11,"SemgHandMovementCh2",21.5443469003188
"18724","TSFEL",11,"SemgHandMovementCh2",0.0464158883361278
"18725","Kats",11,"SemgHandMovementCh2",21.5443469003188
"18726","tsfresh",11,"SemgHandMovementCh2",0.359381366380463
"18727","FFT (Mag^2 + Angle) + quantiles",11,"SemgHandMovementCh2",0.00599484250318941
"18728","Quantiles",11,"SemgHandMovementCh2",0.359381366380463
"18729","FFT coef. (Mag^2 + Angle)",11,"SemgHandMovementCh2",0.000774263682681127
"18730","catch22",12,"SemgHandMovementCh2",2.78255940220713
"18731","feasts",12,"SemgHandMovementCh2",2.78255940220713
"18732","tsfeatures",12,"SemgHandMovementCh2",2.78255940220713
"18733","TSFEL",12,"SemgHandMovementCh2",0.0464158883361278
"18734","Kats",12,"SemgHandMovementCh2",21.5443469003188
"18735","tsfresh",12,"SemgHandMovementCh2",0.00599484250318941
"18736","FFT (Mag^2 + Angle) + quantiles",12,"SemgHandMovementCh2",0.00599484250318941
"18737","Quantiles",12,"SemgHandMovementCh2",0.0464158883361278
"18738","FFT coef. (Mag^2 + Angle)",12,"SemgHandMovementCh2",0.00599484250318941
"18739","catch22",13,"SemgHandMovementCh2",0.359381366380463
"18740","feasts",13,"SemgHandMovementCh2",10000
"18741","tsfeatures",13,"SemgHandMovementCh2",2.78255940220713
"18742","TSFEL",13,"SemgHandMovementCh2",2.78255940220713
"18743","Kats",13,"SemgHandMovementCh2",1291.54966501488
"18744","tsfresh",13,"SemgHandMovementCh2",0.00599484250318941
"18745","FFT (Mag^2 + Angle) + quantiles",13,"SemgHandMovementCh2",0.00599484250318941
"18746","Quantiles",13,"SemgHandMovementCh2",0.0464158883361278
"18747","FFT coef. (Mag^2 + Angle)",13,"SemgHandMovementCh2",0.00599484250318941
"18748","catch22",14,"SemgHandMovementCh2",1291.54966501488
"18749","feasts",14,"SemgHandMovementCh2",21.5443469003188
"18750","tsfeatures",14,"SemgHandMovementCh2",21.5443469003188
"18751","TSFEL",14,"SemgHandMovementCh2",0.359381366380463
"18752","Kats",14,"SemgHandMovementCh2",2.78255940220713
"18753","tsfresh",14,"SemgHandMovementCh2",0.00599484250318941
"18754","FFT (Mag^2 + Angle) + quantiles",14,"SemgHandMovementCh2",0.00599484250318941
"18755","Quantiles",14,"SemgHandMovementCh2",0.0464158883361278
"18756","FFT coef. (Mag^2 + Angle)",14,"SemgHandMovementCh2",0.00599484250318941
"18757","catch22",15,"SemgHandMovementCh2",2.78255940220713
"18758","feasts",15,"SemgHandMovementCh2",2.78255940220713
"18759","tsfeatures",15,"SemgHandMovementCh2",2.78255940220713
"18760","TSFEL",15,"SemgHandMovementCh2",0.0464158883361278
"18761","Kats",15,"SemgHandMovementCh2",2.78255940220713
"18762","tsfresh",15,"SemgHandMovementCh2",0.00599484250318941
"18763","FFT (Mag^2 + Angle) + quantiles",15,"SemgHandMovementCh2",0.00599484250318941
"18764","Quantiles",15,"SemgHandMovementCh2",0.0464158883361278
"18765","FFT coef. (Mag^2 + Angle)",15,"SemgHandMovementCh2",0.00599484250318941
"18766","catch22",16,"SemgHandMovementCh2",21.5443469003188
"18767","feasts",16,"SemgHandMovementCh2",2.78255940220713
"18768","tsfeatures",16,"SemgHandMovementCh2",2.78255940220713
"18769","TSFEL",16,"SemgHandMovementCh2",0.0464158883361278
"18770","Kats",16,"SemgHandMovementCh2",21.5443469003188
"18771","tsfresh",16,"SemgHandMovementCh2",0.0464158883361278
"18772","FFT (Mag^2 + Angle) + quantiles",16,"SemgHandMovementCh2",0.0464158883361278
"18773","Quantiles",16,"SemgHandMovementCh2",0.359381366380463
"18774","FFT coef. (Mag^2 + Angle)",16,"SemgHandMovementCh2",0.000774263682681127
"18775","catch22",17,"SemgHandMovementCh2",2.78255940220713
"18776","feasts",17,"SemgHandMovementCh2",21.5443469003188
"18777","tsfeatures",17,"SemgHandMovementCh2",1291.54966501488
"18778","TSFEL",17,"SemgHandMovementCh2",0.0464158883361278
"18779","Kats",17,"SemgHandMovementCh2",1291.54966501488
"18780","tsfresh",17,"SemgHandMovementCh2",0.0464158883361278
"18781","FFT (Mag^2 + Angle) + quantiles",17,"SemgHandMovementCh2",0.00599484250318941
"18782","Quantiles",17,"SemgHandMovementCh2",0.0464158883361278
"18783","FFT coef. (Mag^2 + Angle)",17,"SemgHandMovementCh2",0.00599484250318941
"18784","catch22",18,"SemgHandMovementCh2",1291.54966501488
"18785","feasts",18,"SemgHandMovementCh2",2.78255940220713
"18786","tsfeatures",18,"SemgHandMovementCh2",2.78255940220713
"18787","TSFEL",18,"SemgHandMovementCh2",0.359381366380463
"18788","Kats",18,"SemgHandMovementCh2",1291.54966501488
"18789","tsfresh",18,"SemgHandMovementCh2",0.00599484250318941
"18790","FFT (Mag^2 + Angle) + quantiles",18,"SemgHandMovementCh2",0.00599484250318941
"18791","Quantiles",18,"SemgHandMovementCh2",0.359381366380463
"18792","FFT coef. (Mag^2 + Angle)",18,"SemgHandMovementCh2",0.00599484250318941
"18793","catch22",19,"SemgHandMovementCh2",21.5443469003188
"18794","feasts",19,"SemgHandMovementCh2",0.0464158883361278
"18795","tsfeatures",19,"SemgHandMovementCh2",2.78255940220713
"18796","TSFEL",19,"SemgHandMovementCh2",0.359381366380463
"18797","Kats",19,"SemgHandMovementCh2",21.5443469003188
"18798","tsfresh",19,"SemgHandMovementCh2",0.0464158883361278
"18799","FFT (Mag^2 + Angle) + quantiles",19,"SemgHandMovementCh2",0.00599484250318941
"18800","Quantiles",19,"SemgHandMovementCh2",0.0464158883361278
"18801","FFT coef. (Mag^2 + Angle)",19,"SemgHandMovementCh2",0.00599484250318941
"18802","catch22",20,"SemgHandMovementCh2",21.5443469003188
"18803","feasts",20,"SemgHandMovementCh2",0.359381366380463
"18804","tsfeatures",20,"SemgHandMovementCh2",0.359381366380463
"18805","TSFEL",20,"SemgHandMovementCh2",0.00599484250318941
"18806","Kats",20,"SemgHandMovementCh2",0.359381366380463
"18807","tsfresh",20,"SemgHandMovementCh2",21.5443469003188
"18808","FFT (Mag^2 + Angle) + quantiles",20,"SemgHandMovementCh2",0.00599484250318941
"18809","Quantiles",20,"SemgHandMovementCh2",0.359381366380463
"18810","FFT coef. (Mag^2 + Angle)",20,"SemgHandMovementCh2",0.00599484250318941
"18811","catch22",21,"SemgHandMovementCh2",166.810053720006
"18812","feasts",21,"SemgHandMovementCh2",0.359381366380463
"18813","tsfeatures",21,"SemgHandMovementCh2",21.5443469003188
"18814","TSFEL",21,"SemgHandMovementCh2",0.359381366380463
"18815","Kats",21,"SemgHandMovementCh2",21.5443469003188
"18816","tsfresh",21,"SemgHandMovementCh2",0.359381366380463
"18817","FFT (Mag^2 + Angle) + quantiles",21,"SemgHandMovementCh2",0.0464158883361278
"18818","Quantiles",21,"SemgHandMovementCh2",0.359381366380463
"18819","FFT coef. (Mag^2 + Angle)",21,"SemgHandMovementCh2",0.00599484250318941
"18820","catch22",22,"SemgHandMovementCh2",0.359381366380463
"18821","feasts",22,"SemgHandMovementCh2",2.78255940220713
"18822","tsfeatures",22,"SemgHandMovementCh2",2.78255940220713
"18823","TSFEL",22,"SemgHandMovementCh2",0.0464158883361278
"18824","Kats",22,"SemgHandMovementCh2",1291.54966501488
"18825","tsfresh",22,"SemgHandMovementCh2",0.0464158883361278
"18826","FFT (Mag^2 + Angle) + quantiles",22,"SemgHandMovementCh2",0.00599484250318941
"18827","Quantiles",22,"SemgHandMovementCh2",0.359381366380463
"18828","FFT coef. (Mag^2 + Angle)",22,"SemgHandMovementCh2",0.00599484250318941
"18829","catch22",23,"SemgHandMovementCh2",2.78255940220713
"18830","feasts",23,"SemgHandMovementCh2",21.5443469003188
"18831","tsfeatures",23,"SemgHandMovementCh2",166.810053720006
"18832","TSFEL",23,"SemgHandMovementCh2",0.0464158883361278
"18833","Kats",23,"SemgHandMovementCh2",166.810053720006
"18834","tsfresh",23,"SemgHandMovementCh2",21.5443469003188
"18835","FFT (Mag^2 + Angle) + quantiles",23,"SemgHandMovementCh2",0.00599484250318941
"18836","Quantiles",23,"SemgHandMovementCh2",0.359381366380463
"18837","FFT coef. (Mag^2 + Angle)",23,"SemgHandMovementCh2",0.0464158883361278
"18838","catch22",24,"SemgHandMovementCh2",2.78255940220713
"18839","feasts",24,"SemgHandMovementCh2",2.78255940220713
"18840","tsfeatures",24,"SemgHandMovementCh2",166.810053720006
"18841","TSFEL",24,"SemgHandMovementCh2",0.0464158883361278
"18842","Kats",24,"SemgHandMovementCh2",2.78255940220713
"18843","tsfresh",24,"SemgHandMovementCh2",0.359381366380463
"18844","FFT (Mag^2 + Angle) + quantiles",24,"SemgHandMovementCh2",0.00599484250318941
"18845","Quantiles",24,"SemgHandMovementCh2",0.359381366380463
"18846","FFT coef. (Mag^2 + Angle)",24,"SemgHandMovementCh2",0.00599484250318941
"18847","catch22",25,"SemgHandMovementCh2",2.78255940220713
"18848","feasts",25,"SemgHandMovementCh2",0.359381366380463
"18849","tsfeatures",25,"SemgHandMovementCh2",2.78255940220713
"18850","TSFEL",25,"SemgHandMovementCh2",0.359381366380463
"18851","Kats",25,"SemgHandMovementCh2",2.78255940220713
"18852","tsfresh",25,"SemgHandMovementCh2",0.359381366380463
"18853","FFT (Mag^2 + Angle) + quantiles",25,"SemgHandMovementCh2",0.00599484250318941
"18854","Quantiles",25,"SemgHandMovementCh2",0.359381366380463
"18855","FFT coef. (Mag^2 + Angle)",25,"SemgHandMovementCh2",0.00599484250318941
"18856","catch22",26,"SemgHandMovementCh2",2.78255940220713
"18857","feasts",26,"SemgHandMovementCh2",21.5443469003188
"18858","tsfeatures",26,"SemgHandMovementCh2",2.78255940220713
"18859","TSFEL",26,"SemgHandMovementCh2",0.00599484250318941
"18860","Kats",26,"SemgHandMovementCh2",2.78255940220713
"18861","tsfresh",26,"SemgHandMovementCh2",0.0464158883361278
"18862","FFT (Mag^2 + Angle) + quantiles",26,"SemgHandMovementCh2",0.00599484250318941
"18863","Quantiles",26,"SemgHandMovementCh2",0.359381366380463
"18864","FFT coef. (Mag^2 + Angle)",26,"SemgHandMovementCh2",0.000774263682681127
"18865","catch22",27,"SemgHandMovementCh2",2.78255940220713
"18866","feasts",27,"SemgHandMovementCh2",2.78255940220713
"18867","tsfeatures",27,"SemgHandMovementCh2",0.359381366380463
"18868","TSFEL",27,"SemgHandMovementCh2",0.0464158883361278
"18869","Kats",27,"SemgHandMovementCh2",2.78255940220713
"18870","tsfresh",27,"SemgHandMovementCh2",0.0464158883361278
"18871","FFT (Mag^2 + Angle) + quantiles",27,"SemgHandMovementCh2",0.00599484250318941
"18872","Quantiles",27,"SemgHandMovementCh2",0.359381366380463
"18873","FFT coef. (Mag^2 + Angle)",27,"SemgHandMovementCh2",0.000774263682681127
"18874","catch22",28,"SemgHandMovementCh2",21.5443469003188
"18875","feasts",28,"SemgHandMovementCh2",0.359381366380463
"18876","tsfeatures",28,"SemgHandMovementCh2",0.359381366380463
"18877","TSFEL",28,"SemgHandMovementCh2",0.0464158883361278
"18878","Kats",28,"SemgHandMovementCh2",2.78255940220713
"18879","tsfresh",28,"SemgHandMovementCh2",2.78255940220713
"18880","FFT (Mag^2 + Angle) + quantiles",28,"SemgHandMovementCh2",0.00599484250318941
"18881","Quantiles",28,"SemgHandMovementCh2",0.359381366380463
"18882","FFT coef. (Mag^2 + Angle)",28,"SemgHandMovementCh2",0.000774263682681127
"18883","catch22",29,"SemgHandMovementCh2",0.359381366380463
"18884","feasts",29,"SemgHandMovementCh2",2.78255940220713
"18885","tsfeatures",29,"SemgHandMovementCh2",21.5443469003188
"18886","TSFEL",29,"SemgHandMovementCh2",0.00599484250318941
"18887","Kats",29,"SemgHandMovementCh2",2.78255940220713
"18888","tsfresh",29,"SemgHandMovementCh2",0.00599484250318941
"18889","FFT (Mag^2 + Angle) + quantiles",29,"SemgHandMovementCh2",0.00599484250318941
"18890","Quantiles",29,"SemgHandMovementCh2",0.359381366380463
"18891","FFT coef. (Mag^2 + Angle)",29,"SemgHandMovementCh2",0.00599484250318941
"18892","catch22",30,"SemgHandMovementCh2",2.78255940220713
"18893","feasts",30,"SemgHandMovementCh2",166.810053720006
"18894","tsfeatures",30,"SemgHandMovementCh2",0.359381366380463
"18895","TSFEL",30,"SemgHandMovementCh2",21.5443469003188
"18896","Kats",30,"SemgHandMovementCh2",21.5443469003188
"18897","tsfresh",30,"SemgHandMovementCh2",0.00599484250318941
"18898","FFT (Mag^2 + Angle) + quantiles",30,"SemgHandMovementCh2",0.00599484250318941
"18899","Quantiles",30,"SemgHandMovementCh2",0.0464158883361278
"18900","FFT coef. (Mag^2 + Angle)",30,"SemgHandMovementCh2",0.00599484250318941
"18901","catch22",1,"SemgHandSubjectCh2",0.359381366380463
"18902","feasts",1,"SemgHandSubjectCh2",21.5443469003188
"18903","tsfeatures",1,"SemgHandSubjectCh2",2.78255940220713
"18904","TSFEL",1,"SemgHandSubjectCh2",0.359381366380463
"18905","Kats",1,"SemgHandSubjectCh2",166.810053720006
"18906","tsfresh",1,"SemgHandSubjectCh2",2.78255940220713
"18907","FFT (Mag^2 + Angle) + quantiles",1,"SemgHandSubjectCh2",0.0464158883361278
"18908","Quantiles",1,"SemgHandSubjectCh2",0.359381366380463
"18909","FFT coef. (Mag^2 + Angle)",1,"SemgHandSubjectCh2",0.0464158883361278
"18910","catch22",2,"SemgHandSubjectCh2",2.78255940220713
"18911","feasts",2,"SemgHandSubjectCh2",2.78255940220713
"18912","tsfeatures",2,"SemgHandSubjectCh2",2.78255940220713
"18913","TSFEL",2,"SemgHandSubjectCh2",0.359381366380463
"18914","Kats",2,"SemgHandSubjectCh2",2.78255940220713
"18915","tsfresh",2,"SemgHandSubjectCh2",21.5443469003188
"18916","FFT (Mag^2 + Angle) + quantiles",2,"SemgHandSubjectCh2",0.00599484250318941
"18917","Quantiles",2,"SemgHandSubjectCh2",0.359381366380463
"18918","FFT coef. (Mag^2 + Angle)",2,"SemgHandSubjectCh2",0.0464158883361278
"18919","catch22",3,"SemgHandSubjectCh2",2.78255940220713
"18920","feasts",3,"SemgHandSubjectCh2",21.5443469003188
"18921","tsfeatures",3,"SemgHandSubjectCh2",0.359381366380463
"18922","TSFEL",3,"SemgHandSubjectCh2",2.78255940220713
"18923","Kats",3,"SemgHandSubjectCh2",21.5443469003188
"18924","tsfresh",3,"SemgHandSubjectCh2",0.0464158883361278
"18925","FFT (Mag^2 + Angle) + quantiles",3,"SemgHandSubjectCh2",0.00599484250318941
"18926","Quantiles",3,"SemgHandSubjectCh2",2.78255940220713
"18927","FFT coef. (Mag^2 + Angle)",3,"SemgHandSubjectCh2",0.00599484250318941
"18928","catch22",4,"SemgHandSubjectCh2",2.78255940220713
"18929","feasts",4,"SemgHandSubjectCh2",21.5443469003188
"18930","tsfeatures",4,"SemgHandSubjectCh2",0.359381366380463
"18931","TSFEL",4,"SemgHandSubjectCh2",0.359381366380463
"18932","Kats",4,"SemgHandSubjectCh2",2.78255940220713
"18933","tsfresh",4,"SemgHandSubjectCh2",0.0464158883361278
"18934","FFT (Mag^2 + Angle) + quantiles",4,"SemgHandSubjectCh2",0.00599484250318941
"18935","Quantiles",4,"SemgHandSubjectCh2",2.78255940220713
"18936","FFT coef. (Mag^2 + Angle)",4,"SemgHandSubjectCh2",0.0464158883361278
"18937","catch22",5,"SemgHandSubjectCh2",2.78255940220713
"18938","feasts",5,"SemgHandSubjectCh2",2.78255940220713
"18939","tsfeatures",5,"SemgHandSubjectCh2",2.78255940220713
"18940","TSFEL",5,"SemgHandSubjectCh2",2.78255940220713
"18941","Kats",5,"SemgHandSubjectCh2",21.5443469003188
"18942","tsfresh",5,"SemgHandSubjectCh2",21.5443469003188
"18943","FFT (Mag^2 + Angle) + quantiles",5,"SemgHandSubjectCh2",0.0464158883361278
"18944","Quantiles",5,"SemgHandSubjectCh2",0.359381366380463
"18945","FFT coef. (Mag^2 + Angle)",5,"SemgHandSubjectCh2",0.00599484250318941
"18946","catch22",6,"SemgHandSubjectCh2",2.78255940220713
"18947","feasts",6,"SemgHandSubjectCh2",166.810053720006
"18948","tsfeatures",6,"SemgHandSubjectCh2",0.359381366380463
"18949","TSFEL",6,"SemgHandSubjectCh2",2.78255940220713
"18950","Kats",6,"SemgHandSubjectCh2",2.78255940220713
"18951","tsfresh",6,"SemgHandSubjectCh2",0.0464158883361278
"18952","FFT (Mag^2 + Angle) + quantiles",6,"SemgHandSubjectCh2",0.0464158883361278
"18953","Quantiles",6,"SemgHandSubjectCh2",2.78255940220713
"18954","FFT coef. (Mag^2 + Angle)",6,"SemgHandSubjectCh2",0.00599484250318941
"18955","catch22",7,"SemgHandSubjectCh2",0.359381366380463
"18956","feasts",7,"SemgHandSubjectCh2",21.5443469003188
"18957","tsfeatures",7,"SemgHandSubjectCh2",0.359381366380463
"18958","TSFEL",7,"SemgHandSubjectCh2",0.0464158883361278
"18959","Kats",7,"SemgHandSubjectCh2",2.78255940220713
"18960","tsfresh",7,"SemgHandSubjectCh2",0.0464158883361278
"18961","FFT (Mag^2 + Angle) + quantiles",7,"SemgHandSubjectCh2",0.00599484250318941
"18962","Quantiles",7,"SemgHandSubjectCh2",2.78255940220713
"18963","FFT coef. (Mag^2 + Angle)",7,"SemgHandSubjectCh2",0.00599484250318941
"18964","catch22",8,"SemgHandSubjectCh2",166.810053720006
"18965","feasts",8,"SemgHandSubjectCh2",0.359381366380463
"18966","tsfeatures",8,"SemgHandSubjectCh2",0.359381366380463
"18967","TSFEL",8,"SemgHandSubjectCh2",0.359381366380463
"18968","Kats",8,"SemgHandSubjectCh2",2.78255940220713
"18969","tsfresh",8,"SemgHandSubjectCh2",0.0464158883361278
"18970","FFT (Mag^2 + Angle) + quantiles",8,"SemgHandSubjectCh2",0.0464158883361278
"18971","Quantiles",8,"SemgHandSubjectCh2",2.78255940220713
"18972","FFT coef. (Mag^2 + Angle)",8,"SemgHandSubjectCh2",0.0464158883361278
"18973","catch22",9,"SemgHandSubjectCh2",2.78255940220713
"18974","feasts",9,"SemgHandSubjectCh2",21.5443469003188
"18975","tsfeatures",9,"SemgHandSubjectCh2",0.359381366380463
"18976","TSFEL",9,"SemgHandSubjectCh2",2.78255940220713
"18977","Kats",9,"SemgHandSubjectCh2",21.5443469003188
"18978","tsfresh",9,"SemgHandSubjectCh2",0.00599484250318941
"18979","FFT (Mag^2 + Angle) + quantiles",9,"SemgHandSubjectCh2",0.00599484250318941
"18980","Quantiles",9,"SemgHandSubjectCh2",2.78255940220713
"18981","FFT coef. (Mag^2 + Angle)",9,"SemgHandSubjectCh2",0.00599484250318941
"18982","catch22",10,"SemgHandSubjectCh2",0.359381366380463
"18983","feasts",10,"SemgHandSubjectCh2",21.5443469003188
"18984","tsfeatures",10,"SemgHandSubjectCh2",0.359381366380463
"18985","TSFEL",10,"SemgHandSubjectCh2",2.78255940220713
"18986","Kats",10,"SemgHandSubjectCh2",21.5443469003188
"18987","tsfresh",10,"SemgHandSubjectCh2",21.5443469003188
"18988","FFT (Mag^2 + Angle) + quantiles",10,"SemgHandSubjectCh2",0.00599484250318941
"18989","Quantiles",10,"SemgHandSubjectCh2",0.359381366380463
"18990","FFT coef. (Mag^2 + Angle)",10,"SemgHandSubjectCh2",0.00599484250318941
"18991","catch22",11,"SemgHandSubjectCh2",0.359381366380463
"18992","feasts",11,"SemgHandSubjectCh2",0.359381366380463
"18993","tsfeatures",11,"SemgHandSubjectCh2",0.359381366380463
"18994","TSFEL",11,"SemgHandSubjectCh2",0.359381366380463
"18995","Kats",11,"SemgHandSubjectCh2",21.5443469003188
"18996","tsfresh",11,"SemgHandSubjectCh2",0.0464158883361278
"18997","FFT (Mag^2 + Angle) + quantiles",11,"SemgHandSubjectCh2",0.0464158883361278
"18998","Quantiles",11,"SemgHandSubjectCh2",2.78255940220713
"18999","FFT coef. (Mag^2 + Angle)",11,"SemgHandSubjectCh2",0.00599484250318941
